epoch,f1-score,iou_score,loss,val_f1-score,val_iou_score,val_loss
17,0.7138984799385071,0.5930438041687012,0.29501786828041077,0.7268530130386353,0.6167430877685547,0.27998995780944824
18,0.7258723974227905,0.6063840389251709,0.2827216386795044,0.7237911224365234,0.6150219440460205,0.28378981351852417
19,0.7174198031425476,0.6001506447792053,0.2909534275531769,0.7048420310020447,0.5958918333053589,0.30175548791885376
20,0.7324798107147217,0.614284336566925,0.27591654658317566,0.5992889404296875,0.47834599018096924,0.40886402130126953
21,0.7297180891036987,0.6124063730239868,0.27833497524261475,0.5904605984687805,0.4677690863609314,0.4173184037208557
22,0.7198653817176819,0.6008744835853577,0.2887929081916809,0.6611054539680481,0.546518862247467,0.3467974364757538
23,0.7286821603775024,0.6114857196807861,0.28011322021484375,0.6823902130126953,0.5720298290252686,0.3236631155014038
24,0.7408568263053894,0.6243667602539062,0.26687613129615784,0.6887771487236023,0.5788009166717529,0.317821204662323
25,0.7305824160575867,0.6147032976150513,0.2773268520832062,0.645162045955658,0.5279510617256165,0.3616543412208557
26,0.7342899441719055,0.6185280084609985,0.27355143427848816,0.7145134210586548,0.609802782535553,0.29212111234664917
27,0.7270927429199219,0.6098736524581909,0.2813038229942322,0.7192587852478027,0.6135410666465759,0.2872251868247986
28,0.7332823872566223,0.6171160936355591,0.27472904324531555,0.6656571626663208,0.552074134349823,0.3429599702358246
29,0.7283749580383301,0.6082097291946411,0.280373215675354,0.7299651503562927,0.6157991290092468,0.2777120769023895
30,0.736470103263855,0.6199253797531128,0.2717505097389221,0.676514208316803,0.5601277351379395,0.33045509457588196
31,0.7259260416030884,0.6075792908668518,0.2816675007343292,0.7153825163841248,0.6097393035888672,0.29097795486450195
32,0.7434783577919006,0.6275080442428589,0.26464661955833435,0.7118591666221619,0.6029633283615112,0.2942851185798645
33,0.7172241806983948,0.6006900668144226,0.2906942367553711,0.6005322337150574,0.47489553689956665,0.40808212757110596
34,0.7419567704200745,0.6257292628288269,0.26555126905441284,0.6786267757415771,0.5646481513977051,0.32766541838645935
35,0.7416696548461914,0.6272302865982056,0.265966534614563,0.7215549349784851,0.6149739623069763,0.2849195599555969
36,0.7407429814338684,0.6252999901771545,0.2669260501861572,0.6609470844268799,0.5452198386192322,0.34561851620674133
37,0.7406413555145264,0.6240990161895752,0.26748955249786377,0.7179587483406067,0.6112390160560608,0.2885071933269501
38,0.7440061569213867,0.6316547989845276,0.26367250084877014,0.6596910357475281,0.5445606708526611,0.34740251302719116
39,0.7396129965782166,0.6250917315483093,0.2683160603046417,0.6904982924461365,0.5783638954162598,0.3160230219364166
40,0.7360521554946899,0.6204550862312317,0.27233871817588806,0.5498923659324646,0.42331409454345703,0.45922011137008667
41,0.7503942251205444,0.637129545211792,0.25719982385635376,0.6907661557197571,0.5786380171775818,0.3157939016819
42,0.7352448105812073,0.6177740097045898,0.27205654978752136,0.7041690349578857,0.5936010479927063,0.3017469048500061
43,0.7379792332649231,0.6213494539260864,0.2695484757423401,0.666843831539154,0.5516759157180786,0.3399665951728821
44,0.7352021932601929,0.6180058121681213,0.2724941372871399,0.7352704405784607,0.6323907375335693,0.27041909098625183
45,0.7414595484733582,0.6266111731529236,0.2660890817642212,0.6952846646308899,0.5894317626953125,0.3109264671802521
46,0.7447733283042908,0.6300390958786011,0.2628054916858673,0.7281085848808289,0.6231483221054077,0.2781914174556732
47,0.7453001737594604,0.629101574420929,0.2623935639858246,0.6641014218330383,0.5503798723220825,0.3427269756793976
48,0.7493838667869568,0.633442223072052,0.2580517828464508,0.715664267539978,0.6098804473876953,0.29052650928497314
49,0.7543826699256897,0.6401119828224182,0.2530965805053711,0.7322863936424255,0.6277430653572083,0.2731534540653229
50,0.7422194480895996,0.6261995434761047,0.26521602272987366,0.6966820359230042,0.5876737236976624,0.3088048994541168
51,0.7370787858963013,0.6214725971221924,0.2706940174102783,0.7408525943756104,0.6369618773460388,0.2652076482772827
52,0.7492676973342896,0.6359628438949585,0.2581701874732971,0.6782569885253906,0.5703954100608826,0.3297256529331207
53,0.747241199016571,0.6327977180480957,0.26040002703666687,0.561077356338501,0.4379636347293854,0.44878819584846497
54,0.7512485980987549,0.6378140449523926,0.2560363709926605,0.6944743990898132,0.5848443508148193,0.31216856837272644
55,0.7470104098320007,0.6321255564689636,0.25975334644317627,0.7240904569625854,0.6182258725166321,0.2818398177623749
56,0.7533423900604248,0.6387531757354736,0.2542334794998169,0.7408084869384766,0.6368920803070068,0.265423983335495
57,0.7372099161148071,0.623991072177887,0.26992955803871155,0.675433337688446,0.5613706111907959,0.33152520656585693
58,0.7437275648117065,0.6317130923271179,0.2638413906097412,0.7422298192977905,0.6386817097663879,0.26369479298591614
59,0.745789647102356,0.6329413652420044,0.2614103853702545,0.7037724852561951,0.5944294333457947,0.3028433918952942
60,0.7491967082023621,0.6357251405715942,0.25819915533065796,0.6588587760925293,0.5391809940338135,0.3486364185810089
61,0.7515614032745361,0.6376095414161682,0.25525009632110596,0.7229170203208923,0.6156601309776306,0.28282982110977173
62,0.7472314238548279,0.6364368796348572,0.25974732637405396,0.7260122299194336,0.620941698551178,0.28017476201057434
63,0.747507631778717,0.6365663409233093,0.2598409652709961,0.7330009937286377,0.627220869064331,0.27230244874954224
64,0.7577000260353088,0.6450856924057007,0.24926552176475525,0.6678666472434998,0.5502174496650696,0.3388153314590454
65,0.7339208126068115,0.620157778263092,0.27323439717292786,0.7070493102073669,0.5952836275100708,0.2988673746585846
66,0.74614417552948,0.6335702538490295,0.2608051598072052,0.7405545711517334,0.6359707713127136,0.264860063791275
67,0.7479624152183533,0.6334092020988464,0.25913751125335693,0.6123143434524536,0.49182239174842834,0.39598748087882996
68,0.7560904026031494,0.6423327922821045,0.2513379752635956,0.6495590209960938,0.5281366109848022,0.35822004079818726
69,0.7515729069709778,0.638481080532074,0.25569865107536316,0.7184207439422607,0.6108015775680542,0.2872757315635681
70,0.7628241181373596,0.6512118577957153,0.24358780682086945,0.6691296696662903,0.5509263873100281,0.3374389708042145
71,0.7556920647621155,0.6451829075813293,0.25172004103660583,0.7414060235023499,0.6361901760101318,0.2638595700263977
72,0.7581480145454407,0.6440958380699158,0.24895118176937103,0.7352769374847412,0.6289278864860535,0.27017468214035034
73,0.77228182554245,0.6579199433326721,0.2349044680595398,0.7011740207672119,0.5886086225509644,0.3051006495952606
74,0.7568299770355225,0.6433452367782593,0.2501586675643921,0.6619046330451965,0.5431622862815857,0.3453242778778076
75,0.7636252045631409,0.648285448551178,0.24309556186199188,0.7355273962020874,0.6270813941955566,0.2699423134326935
76,0.7688030004501343,0.6550637483596802,0.2383553832769394,0.7471489310264587,0.6401618123054504,0.258723646402359
77,0.7537320256233215,0.6405395865440369,0.25294020771980286,0.7524239420890808,0.6468568444252014,0.25350022315979004
78,0.7673271894454956,0.6543680429458618,0.2397700399160385,0.7031658291816711,0.5914416313171387,0.3029187321662903
79,0.7464987635612488,0.6335515379905701,0.2606552541255951,0.7006403803825378,0.5901535153388977,0.30575504899024963
80,0.7500912547111511,0.6348789930343628,0.2569205164909363,0.6631815433502197,0.5467960834503174,0.3440801501274109
81,0.7681680917739868,0.6571585536003113,0.23883558809757233,0.6890017986297607,0.5761799812316895,0.3177715241909027
82,0.7554735541343689,0.6415114402770996,0.252141535282135,0.7384860515594482,0.6333823800086975,0.2668951153755188
83,0.7530554533004761,0.6421647667884827,0.2540421485900879,0.7245984673500061,0.6160551905632019,0.28119197487831116
84,0.7646042108535767,0.6504188179969788,0.2428884655237198,0.7249913215637207,0.6174373030662537,0.2804271876811981
85,0.7607027292251587,0.6501035094261169,0.24634109437465668,0.6730130910873413,0.5582072734832764,0.33374184370040894
86,0.751209557056427,0.6374598145484924,0.2562589943408966,0.7076646089553833,0.5939164757728577,0.2991490066051483
87,0.7533456087112427,0.6404911875724792,0.2538573741912842,0.7029691338539124,0.5921501517295837,0.30346331000328064
88,0.769549548625946,0.6572744846343994,0.23759643733501434,0.6857463717460632,0.5718307495117188,0.3208982050418854
89,0.7752902507781982,0.6646456122398376,0.23149873316287994,0.7103360891342163,0.6001848578453064,0.2956047058105469
90,0.7620539665222168,0.6505391001701355,0.24534372985363007,0.748460590839386,0.6416035294532776,0.25697484612464905
91,0.7657393217086792,0.6550766825675964,0.2413264960050583,0.6966719031333923,0.5846291184425354,0.3100898861885071
92,0.761883556842804,0.6512745022773743,0.24497337639331818,0.6974649429321289,0.5822287797927856,0.30901652574539185
93,0.7591334581375122,0.6471289396286011,0.24787874519824982,0.7189280986785889,0.6041983962059021,0.2874298393726349
94,0.77357417345047,0.6629582047462463,0.23332618176937103,0.7306774854660034,0.6231071949005127,0.2756781280040741
95,0.7728216052055359,0.6608395576477051,0.23450085520744324,0.6881823539733887,0.5736339092254639,0.31898969411849976
96,0.7658544182777405,0.6535125374794006,0.2407328486442566,0.7456547617912292,0.6385066509246826,0.26020440459251404
97,0.7683990001678467,0.6526879668235779,0.23870360851287842,0.757961630821228,0.6552833318710327,0.24773575365543365
98,0.7718667984008789,0.6625962853431702,0.2351294308900833,0.7310341596603394,0.6243638396263123,0.27471011877059937
99,0.7571560740470886,0.6455143690109253,0.24971963465213776,0.7172493934631348,0.6074994206428528,0.2884315252304077
100,0.7697634696960449,0.6583841443061829,0.23696747422218323,0.6983620524406433,0.5843524932861328,0.3081226348876953
101,0.7709516882896423,0.6608603000640869,0.2359774261713028,0.7449132204055786,0.6403988599777222,0.2608446776866913
102,0.7671184539794922,0.6562753319740295,0.2398313581943512,0.6352872848510742,0.5138933062553406,0.37268441915512085
103,0.7654350399971008,0.6515853404998779,0.24175941944122314,0.7230517268180847,0.6132189035415649,0.2827623784542084
104,0.7659783363342285,0.6568245887756348,0.2406635731458664,0.737368643283844,0.6299216747283936,0.2682591676712036
105,0.7750785946846008,0.665818989276886,0.2319958209991455,0.7050989866256714,0.5913140773773193,0.30060437321662903
106,0.7745649218559265,0.6623449325561523,0.2323041558265686,0.739590585231781,0.6341322064399719,0.26561239361763
107,0.7789615988731384,0.6671603918075562,0.2274891585111618,0.6657175421714783,0.5477960109710693,0.3412098288536072
108,0.7749494910240173,0.6652374863624573,0.23226162791252136,0.7256450653076172,0.6174600124359131,0.279983252286911
109,0.7729297876358032,0.6640218496322632,0.23409584164619446,0.7184447646141052,0.6067715287208557,0.28812554478645325
110,0.7852426171302795,0.6748674511909485,0.22162507474422455,0.7417197227478027,0.6345480680465698,0.2644379436969757
111,0.7827895283699036,0.6752257943153381,0.22363844513893127,0.7230427861213684,0.6122633218765259,0.28266429901123047
112,0.7753570675849915,0.6662419438362122,0.23146770894527435,0.6804473400115967,0.5655368566513062,0.32656264305114746
113,0.7747719287872314,0.6633607149124146,0.23234419524669647,0.7208215594291687,0.6127939820289612,0.28511717915534973
114,0.7813082337379456,0.6731171011924744,0.22525827586650848,0.7004095315933228,0.5862859487533569,0.30620065331459045
115,0.778586208820343,0.6689822673797607,0.22786331176757812,0.7056223750114441,0.5924531817436218,0.3007359802722931
116,0.7732003927230835,0.6641997694969177,0.23333339393138885,0.74456787109375,0.6382968425750732,0.26083362102508545
117,0.7636846303939819,0.6552509069442749,0.2432946264743805,0.7397776246070862,0.6312848329544067,0.2663194239139557
118,0.7802172899246216,0.669219970703125,0.22668632864952087,0.6997745037078857,0.5828806161880493,0.307151734828949
119,0.7884554266929626,0.6790966391563416,0.2180432826280594,0.6889334321022034,0.5721352696418762,0.317935585975647
120,0.7820993661880493,0.6740705370903015,0.22448043525218964,0.7046537399291992,0.5895395874977112,0.3013651967048645
121,0.7890500426292419,0.6803004145622253,0.21781215071678162,0.7141356468200684,0.6009731888771057,0.2916664481163025
122,0.7853637933731079,0.6752910614013672,0.2214374989271164,0.756638765335083,0.6490366458892822,0.24863676726818085
123,0.7856037020683289,0.6763717532157898,0.2212550938129425,0.671076238155365,0.5536971688270569,0.33604541420936584
124,0.7855806946754456,0.6772828102111816,0.22104130685329437,0.7155024409294128,0.6033013463020325,0.29061388969421387
125,0.7828473448753357,0.6751803755760193,0.2240915149450302,0.6772749423980713,0.5610196590423584,0.3299621343612671
126,0.7892407774925232,0.6792994141578674,0.21709498763084412,0.6595178842544556,0.5388713479042053,0.3480737805366516
127,0.7804515361785889,0.669437050819397,0.22620807588100433,0.7359803915023804,0.6235986351966858,0.26992663741111755
128,0.78165602684021,0.6745117902755737,0.22485113143920898,0.7088645100593567,0.5967602729797363,0.29740941524505615
129,0.7934314012527466,0.6847639083862305,0.21314562857151031,0.6945449709892273,0.5799738764762878,0.3130034804344177
130,0.7565667033195496,0.645908534526825,0.2514689564704895,0.7277207970619202,0.6161885261535645,0.2781548500061035
131,0.7809209227561951,0.6745957136154175,0.225600466132164,0.7499298453330994,0.6433569192886353,0.2557527720928192
132,0.7894099950790405,0.6834596395492554,0.21701616048812866,0.728243350982666,0.6164751052856445,0.27781760692596436
133,0.7953670620918274,0.6894416809082031,0.21101759374141693,0.7369906902313232,0.6287493705749512,0.2685881555080414
134,0.7888630628585815,0.6825021505355835,0.21764229238033295,0.7385001182556152,0.632403552532196,0.2674995958805084
135,0.7818670272827148,0.6724766492843628,0.22484932839870453,0.7472103834152222,0.6383621692657471,0.25853899121284485
136,0.7924153208732605,0.6869945526123047,0.21378165483474731,0.7031080722808838,0.5900091528892517,0.3031003177165985
137,0.787179172039032,0.6812795400619507,0.2193133383989334,0.7094150185585022,0.5958982110023499,0.2963424324989319
138,0.7935740947723389,0.6878416538238525,0.21287094056606293,0.7192860245704651,0.6078110933303833,0.28662434220314026
139,0.7886867523193359,0.6812525391578674,0.21789570152759552,0.7144724130630493,0.6006303429603577,0.2917744517326355
140,0.7970348596572876,0.6892406344413757,0.20910243690013885,0.7187596559524536,0.6061943173408508,0.2870040535926819
141,0.7978272438049316,0.6909068822860718,0.20868411660194397,0.7018095254898071,0.5832136869430542,0.305355042219162
142,0.7965318560600281,0.6881318092346191,0.20948931574821472,0.711520254611969,0.5951688885688782,0.2951180934906006
143,0.7935937643051147,0.6859116554260254,0.21246525645256042,0.7044210433959961,0.5925216674804688,0.30225780606269836
144,0.7994438409805298,0.6944580078125,0.20682792365550995,0.6471307277679443,0.5233373045921326,0.3609192967414856
145,0.7885165214538574,0.6807642579078674,0.21797974407672882,0.7288179397583008,0.6175657510757446,0.276724636554718
146,0.7985005378723145,0.6930814981460571,0.20789240300655365,0.7323882579803467,0.6213632822036743,0.2728011906147003
147,0.7940586805343628,0.6884819865226746,0.2118256539106369,0.715484082698822,0.6028175354003906,0.2905164361000061
148,0.8026711344718933,0.6963587999343872,0.2034633755683899,0.7299916744232178,0.6193993091583252,0.2753501534461975
149,0.8045859336853027,0.6995359659194946,0.2016747146844864,0.6845228672027588,0.5625886917114258,0.32239583134651184
150,0.7922177314758301,0.6861191987991333,0.2141612470149994,0.7079246640205383,0.5922521352767944,0.2981863021850586
151,0.7932416796684265,0.686701774597168,0.21305213868618011,0.6969124674797058,0.5787075757980347,0.3099798858165741
152,0.796794056892395,0.6908742785453796,0.20960476994514465,0.7353956699371338,0.6249222755432129,0.27001166343688965
153,0.8013794422149658,0.6937017440795898,0.20486494898796082,0.7229072451591492,0.6103209257125854,0.2830711603164673
154,0.8032642602920532,0.6970732808113098,0.202406644821167,0.6191763877868652,0.4946209192276001,0.3915036916732788
155,0.804661750793457,0.7026796936988831,0.20128993690013885,0.714127242565155,0.5997833013534546,0.292450875043869
156,0.7957777380943298,0.6879664063453674,0.21037769317626953,0.7028769850730896,0.5873079299926758,0.3029097318649292
157,0.7931101322174072,0.6875357031822205,0.2128915935754776,0.7552906274795532,0.6457998752593994,0.250265508890152
158,0.7986119389533997,0.6927163600921631,0.20786283910274506,0.7303087115287781,0.6193984746932983,0.27514418959617615
159,0.810131311416626,0.7062801122665405,0.1952492594718933,0.7178491950035095,0.6041305065155029,0.28848153352737427
160,0.8024424910545349,0.6976735591888428,0.2036624699831009,0.6871942281723022,0.5666689276695251,0.32034528255462646
161,0.8079802393913269,0.704132080078125,0.19814719259738922,0.693586528301239,0.5700120329856873,0.314152330160141
162,0.7842508554458618,0.6787676215171814,0.22226113080978394,0.7180938720703125,0.602380096912384,0.28754717111587524
163,0.8014526963233948,0.6974814534187317,0.20457592606544495,0.7100147008895874,0.594983696937561,0.296453595161438
164,0.8130255937576294,0.7094674706459045,0.19315889477729797,0.7242251634597778,0.6113820672035217,0.2817092835903168
165,0.8064488768577576,0.7017800211906433,0.1997547745704651,0.7122049331665039,0.5990808010101318,0.2940044105052948
166,0.800621509552002,0.6966539025306702,0.20539113879203796,0.7040916681289673,0.588563084602356,0.30195119976997375
167,0.805134117603302,0.6991773247718811,0.20088744163513184,0.7251498699188232,0.612506628036499,0.28058239817619324
168,0.8052893877029419,0.6997764706611633,0.20096415281295776,0.7433680891990662,0.6310040354728699,0.2623688876628876
169,0.8054870367050171,0.7032234072685242,0.20046491920948029,0.7280611395835876,0.613300085067749,0.2777317762374878
170,0.8063419461250305,0.7025619149208069,0.19971027970314026,0.7197570204734802,0.6071752309799194,0.286109983921051
171,0.8057873249053955,0.7003872990608215,0.20054350793361664,0.7254211902618408,0.6123408675193787,0.28018707036972046
172,0.817066490650177,0.7159101963043213,0.18880365788936615,0.7014548778533936,0.5818418264389038,0.3049848675727844
173,0.8029487729072571,0.7006938457489014,0.2029987871646881,0.672645628452301,0.5533978343009949,0.3343735635280609
174,0.80458003282547,0.7000640034675598,0.20152950286865234,0.6697226166725159,0.5489724278450012,0.33693358302116394
175,0.8074929714202881,0.7037575840950012,0.1985623836517334,0.7210132479667664,0.6078515648841858,0.28508976101875305
176,0.8214698433876038,0.7229461669921875,0.18451137840747833,0.7633448839187622,0.6578279733657837,0.24204395711421967
177,0.8087752461433411,0.7042853832244873,0.19704188406467438,0.7170997262001038,0.6037615537643433,0.2888980805873871
178,0.8141076564788818,0.7139227986335754,0.191485196352005,0.7066075801849365,0.590267539024353,0.2998295724391937
179,0.8068408966064453,0.7049325108528137,0.1993114948272705,0.6896932125091553,0.5673877000808716,0.31716328859329224
180,0.8170360326766968,0.7168594002723694,0.1882583647966385,0.7097278833389282,0.5921521782875061,0.29711100459098816
181,0.8081547617912292,0.7068203091621399,0.19766919314861298,0.7027536034584045,0.5820454955101013,0.303758829832077
182,0.810771107673645,0.7083882689476013,0.19514472782611847,0.7033408880233765,0.5888233780860901,0.3032592236995697
183,0.8149831295013428,0.7133075594902039,0.19026273488998413,0.6939632892608643,0.5760349035263062,0.31295037269592285
184,0.8138445019721985,0.7127023339271545,0.19207154214382172,0.7326028943061829,0.6210281848907471,0.27346932888031006
185,0.8100790977478027,0.707507848739624,0.19605472683906555,0.719856858253479,0.6068642139434814,0.28591397404670715
186,0.8244257569313049,0.7246330380439758,0.1814265251159668,0.7084967494010925,0.59185791015625,0.297835111618042
187,0.8043697476387024,0.7005640268325806,0.20174728333950043,0.7282629013061523,0.6162738800048828,0.27795085310935974
188,0.8068216443061829,0.7094206809997559,0.1989472210407257,0.7408101558685303,0.6300196647644043,0.2648553252220154
189,0.8290390968322754,0.7294958829879761,0.17674115300178528,0.7187552452087402,0.6055191159248352,0.28745174407958984
190,0.819176197052002,0.7195805907249451,0.1863396167755127,0.7635846734046936,0.6575731635093689,0.24194058775901794
191,0.8107934594154358,0.7092366218566895,0.19498291611671448,0.7537081837654114,0.6485955715179443,0.252137690782547
192,0.817406952381134,0.7174199223518372,0.18795087933540344,0.7238366007804871,0.6109345555305481,0.282443106174469
193,0.8142150044441223,0.7152290344238281,0.1913021355867386,0.7169008851051331,0.6044857501983643,0.289421945810318
194,0.8190761208534241,0.7187134027481079,0.1867181956768036,0.7511030435562134,0.6419326066970825,0.2547697424888611
195,0.8148949146270752,0.7147445678710938,0.19088827073574066,0.7493550777435303,0.6400201916694641,0.25603654980659485
196,0.814248263835907,0.7118358612060547,0.19154047966003418,0.7178935408592224,0.6038519144058228,0.2880904972553253
197,0.8139105439186096,0.7167847156524658,0.19189704954624176,0.7085034847259521,0.5882806777954102,0.29836738109588623
198,0.8136278390884399,0.714987576007843,0.19196884334087372,0.7347001433372498,0.6240060925483704,0.2712341547012329
