epoch,f1-score,iou_score,loss,val_f1-score,val_iou_score,val_loss
0,0.5514826774597168,0.4313506782054901,0.4487232565879822,0.5756609439849854,0.461102694272995,0.42537984251976013
1,0.6729164123535156,0.5479589700698853,0.3271813690662384,0.6939314007759094,0.5851613879203796,0.3069174885749817
2,0.6888396739959717,0.5619615912437439,0.31127652525901794,0.7003910541534424,0.5835950970649719,0.3001556396484375
3,0.6915479302406311,0.5672008395195007,0.308006227016449,0.529688835144043,0.4091188609600067,0.47074732184410095
4,0.7049703598022461,0.5805233120918274,0.2950962781906128,0.6351990103721619,0.5235793590545654,0.3657837510108948
5,0.6900952458381653,0.569758951663971,0.30968770384788513,0.6758512258529663,0.5681340098381042,0.325236052274704
6,0.6968639492988586,0.5746973156929016,0.3031427562236786,0.658862292766571,0.547258198261261,0.34221139550209045
7,0.7049345970153809,0.5802702307701111,0.29523396492004395,0.7131493091583252,0.6081548929214478,0.28781214356422424
8,0.7019338011741638,0.581510603427887,0.29777637124061584,0.6269614696502686,0.5169301629066467,0.37422898411750793
9,0.6976521611213684,0.5756005644798279,0.30185818672180176,0.6969043016433716,0.5731723308563232,0.30343011021614075
10,0.7134218811988831,0.5907174944877625,0.2865929901599884,0.7259625792503357,0.6131793856620789,0.2747146785259247
11,0.715114176273346,0.5976658463478088,0.28448155522346497,0.7167693376541138,0.6109523773193359,0.2841123342514038
12,0.7183529138565063,0.5991528630256653,0.2817831337451935,0.7003524303436279,0.5948588252067566,0.30070289969444275
13,0.7112525701522827,0.5915003418922424,0.28862181305885315,0.5570101141929626,0.4424557387828827,0.44380587339401245
14,0.7257691025733948,0.6057971119880676,0.27404335141181946,0.5680021643638611,0.4519500136375427,0.432624489068985
15,0.7133357524871826,0.5939152836799622,0.2862902283668518,0.7063164114952087,0.6014002561569214,0.29461121559143066
16,0.7075330018997192,0.5892501473426819,0.29213276505470276,0.6165630221366882,0.5016694068908691,0.38448265194892883
17,0.7109096050262451,0.5934019088745117,0.28921645879745483,0.7222533226013184,0.608894944190979,0.2783834934234619
18,0.7101199626922607,0.5873459577560425,0.2900015115737915,0.7307913303375244,0.6251132488250732,0.2700681686401367
19,0.7187861204147339,0.6008793115615845,0.2812992334365845,0.7017983794212341,0.5985051989555359,0.29922494292259216
20,0.6992751359939575,0.5790449380874634,0.3007076680660248,0.7163819074630737,0.6103953123092651,0.2845954895019531
21,0.7231245636940002,0.6021706461906433,0.2769821882247925,0.6684208512306213,0.5561433434486389,0.3322611153125763
22,0.714381992816925,0.5949559807777405,0.28572964668273926,0.7274563312530518,0.6189644932746887,0.27326124906539917
23,0.7265525460243225,0.6101564168930054,0.2736031115055084,0.7460550665855408,0.6394132971763611,0.2546367347240448
24,0.7204617857933044,0.6039258241653442,0.2796492278575897,0.7223637700080872,0.6165032386779785,0.27852174639701843
25,0.7233605980873108,0.6041823625564575,0.27612727880477905,0.6558634042739868,0.5433379411697388,0.3447698950767517
26,0.7233018279075623,0.60573810338974,0.2767969071865082,0.7369844913482666,0.6321471929550171,0.26395419239997864
27,0.7382382154464722,0.619172215461731,0.26123887300491333,0.7440381646156311,0.6372397541999817,0.256670743227005
28,0.7214203476905823,0.6016851663589478,0.2785792946815491,0.7458004355430603,0.6392644047737122,0.2548949420452118
29,0.7137103080749512,0.5959693193435669,0.28604426980018616,0.7325600385665894,0.6288333535194397,0.2682821750640869
30,0.7235352993011475,0.6070711612701416,0.2764497697353363,0.7092812061309814,0.6046056747436523,0.2915917932987213
31,0.7167788147926331,0.594499409198761,0.28317078948020935,0.6074654459953308,0.4861443340778351,0.39310169219970703
32,0.7387903928756714,0.6206333041191101,0.26110634207725525,0.7524876594543457,0.6491472721099854,0.2483065277338028
33,0.7277494668960571,0.6100209951400757,0.27225416898727417,0.7282728552818298,0.6214615702629089,0.27272260189056396
34,0.7339782118797302,0.6162424087524414,0.2657849192619324,0.6387441754341125,0.5223015546798706,0.3619579076766968
35,0.7263355255126953,0.6093566417694092,0.2734389901161194,0.7011968493461609,0.5937372446060181,0.29973146319389343
36,0.7364875674247742,0.6217500567436218,0.2633925676345825,0.6923028230667114,0.5864874720573425,0.3086012005805969
37,0.7333438396453857,0.6161991953849792,0.2667306065559387,0.7479918003082275,0.6439856290817261,0.25274956226348877
38,0.7277252078056335,0.610990047454834,0.27234092354774475,0.735027551651001,0.6311783194541931,0.26585784554481506
39,0.7330527305603027,0.6158397197723389,0.2668088674545288,0.7204978466033936,0.6152266263961792,0.2804276943206787
40,0.7336559295654297,0.6144077777862549,0.2663692235946655,0.6659154891967773,0.5535596013069153,0.33499908447265625
41,0.7258428335189819,0.6109347343444824,0.2741600275039673,0.7330018877983093,0.6303853988647461,0.26783397793769836
42,0.7416248917579651,0.6258882880210876,0.25843700766563416,0.7359351515769958,0.6336201429367065,0.26501190662384033
43,0.7355970144271851,0.6193174123764038,0.26408329606056213,0.6952276229858398,0.5899544358253479,0.30565744638442993
44,0.728812575340271,0.6149982213973999,0.27110153436660767,0.7292331457138062,0.6253145337104797,0.27173107862472534
45,0.729925274848938,0.6142119765281677,0.27007853984832764,0.7518745064735413,0.644201397895813,0.24879592657089233
46,0.7207190990447998,0.6037606596946716,0.27877047657966614,0.738539457321167,0.6357660889625549,0.2623448371887207
47,0.7405001521110535,0.6250358819961548,0.25957009196281433,0.743805468082428,0.6418790817260742,0.2570130228996277
48,0.7428963780403137,0.6269360184669495,0.2571706473827362,0.734417200088501,0.6205409169197083,0.266101598739624
49,0.7417730689048767,0.6261575222015381,0.2582775950431824,0.7494294047355652,0.6419627666473389,0.251249223947525
50,0.7475032210350037,0.6300162076950073,0.25231295824050903,0.7273796200752258,0.6219997406005859,0.27352601289749146
51,0.737336277961731,0.6215335130691528,0.2628103792667389,0.7565442323684692,0.6512268781661987,0.24409079551696777
52,0.736456573009491,0.621095597743988,0.2634718418121338,0.7413594722747803,0.6380080580711365,0.25936469435691833
53,0.7326281666755676,0.6160795092582703,0.26685279607772827,0.7463357448577881,0.6448624134063721,0.2545395493507385
54,0.732330858707428,0.6161056756973267,0.26776841282844543,0.7549962401390076,0.6529864072799683,0.24584521353244781
55,0.7436589598655701,0.6289045214653015,0.2564728558063507,0.7088360786437988,0.5998675227165222,0.292084664106369
56,0.7393757104873657,0.6222699284553528,0.26069021224975586,0.733484148979187,0.6298123598098755,0.2674136161804199
